row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_MeOH_t1_modified.mzXML Peak area,NEG_MeOH_t2_modified.mzXML Peak area,NEG_MeOH_t3_modified.mzXML Peak area,NEG_MAZ_21_t1_modified.mzXML Peak area,NEG_MAZ_21_t2_modified.mzXML Peak area,NEG_MAZ_21_t3_modified.mzXML Peak area,NEG_MAZ_19_t1_modified.mzXML Peak area,NEG_MAZ_19_t2_modified.mzXML Peak area,NEG_MAZ_19_t3_modified.mzXML Peak area,NEG_MAZ_18_t1_modified.mzXML Peak area,NEG_MAZ_18_t2_modified.mzXML Peak area,NEG_MAZ_18_t3_modified.mzXML Peak area,NEG_MAZ_17_t1_modified.mzXML Peak area,NEG_MAZ_17_t2_modified.mzXML Peak area,NEG_MAZ_17_t3_modified.mzXML Peak area,NEG_MAZ_16_t1_modified.mzXML Peak area,NEG_MAZ_16_t2_modified.mzXML Peak area,NEG_MAZ_16_t3_modified.mzXML Peak area,
164,489.1612401330419,2.6376555,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,995.4303,787.94415,993.4539,0,0,0,
165,515.1406039245547,2.655,,,,,,,,,,,0,0,0,0,0,0,1945.3563,1881.4027,2049.3958,0,0,0,0,0,0,0,0,0,
166,359.0748493948494,2.7043889,,,,,,,,,,,0,0,0,632.8508,632.8508,688.2602,0,0,0,0,0,0,0,0,0,4753.2617,4832.2334,4891.7124,
167,675.1928893623725,2.7451165,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8523.379,6095.3677,6045.4546,
168,337.09293201668874,2.7457526,,,,,,,,,,,0,0,0,4509.046,4509.046,4657.386,0,0,0,0,0,0,0,0,0,72244.45,68584.375,69958.63,
169,697.1749427071712,2.7510054,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7943.8574,6429.727,6455.697,
170,163.04002583482782,2.7600427,,,,,,,,,,,0,0,0,1053.8856,1053.8856,1185.8894,0,0,0,0,0,0,725.4162,615.083,824.3538,14936.931,14027.517,14823.92,
171,405.08032005924247,2.7805076,,,,,,,,,,,0,0,0,407.17633,407.17633,415.6704,306.54044,338.47107,273.19244,0,0,0,0,0,0,2936.8948,2830.8025,2941.128,
172,449.1080895368807,2.7920887,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2320.5393,2097.0012,2118.2527,
173,395.05150409479364,2.8215778,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326.6969,1333.4955,1478.6016,
174,529.156111756802,2.84775,,,,,,,,,,,0,0,0,0,0,0,741.27374,689.89526,700.05066,0,0,0,0,0,0,0,0,0,
175,246.07712481280473,2.9207222,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,530.1251,398.08978,539.5992,0,0,0,
176,499.1457009343288,2.9437892,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5092.04,4592.6685,4699.4424,
177,489.19786044477405,2.9804056,,,,,,,,,,,0,0,0,532.6556,532.6556,571.479,0,0,0,1121.7391,1125.0419,1045.6195,0,0,0,0,0,0,
178,479.16892530872684,2.9861612,,,,,,,,,,,0,0,0,0,0,0,0,0,0,371.6848,433.31104,382.5941,0,0,0,0,0,0,
179,281.13951882676145,2.9924278,,,,,,,,,,,0,0,0,0,0,0,0,0,0,254.25525,271.33514,256.61002,0,0,0,0,0,0,
180,443.1924649971383,3.001278,,,,,,,,,,,0,0,0,288.59033,288.59033,342.0772,0,0,0,691.1876,703.06445,650.7013,0,0,0,0,0,0,
181,300.054698618856,3.0041277,,,,,,,,,,,0,0,0,770.0765,770.0765,766.8225,0,0,0,0,0,0,0,0,0,0,0,0,
182,349.0599558663643,3.03815,,,,,,,,,,,0,0,0,8310.388,8310.388,8351.913,0,0,0,0,0,0,0,0,0,2092.1946,1874.9818,1850.523,
183,337.05664384071446,3.0798914,,,,,,,,,,,0,0,0,545.3985,545.3985,562.6443,509.10248,484.36057,476.35892,0,0,0,0,0,0,0,0,0,
184,467.21338504378883,3.0957,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1092.3522,924.12933,1163.1282,0,0,0,
185,515.1405803406268,3.1081722,,,,,,,,,,,0,0,0,0,0,0,5474.4463,5048.0815,5155.243,0,0,0,0,0,0,0,0,0,
186,537.1225142702452,3.1245387,,,,,,,,,,,0,0,0,0,0,0,574.6692,554.4723,452.5858,0,0,0,0,0,0,0,0,0,
187,407.09840208882724,3.1278498,,,,,,,,,,,0,0,0,967.7647,967.7647,979.94604,0,0,0,0,0,0,0,0,0,0,0,0,
188,293.1243260125792,3.1290019,,,,,,,,,,,0,0,0,0,0,0,0,0,0,494.71005,492.5922,518.0507,3003.0527,2637.3938,3387.0283,363.34183,283.58472,376.9273,
189,425.1090372138776,3.1473558,,,,,,,,,,,0,0,0,931.16656,931.16656,856.087,0,0,0,0,0,0,0,0,0,906.08606,917.8487,963.3297,
190,451.21853281447574,3.1488502,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,620.38995,555.16266,629.4477,0,0,0,
191,345.1191128089804,3.1600335,,,,,,,,,,,0,0,0,0,0,0,329.13065,346.53333,311.27338,0,0,0,0,0,0,0,0,0,
192,341.0879560212696,3.162,,,,,,,,,,,0,0,0,516.1434,516.1434,578.3099,0,0,0,0,0,0,0,0,0,0,0,0,
193,471.1716774855625,3.3911164,,,,,,,,,,,0,0,0,341.38495,341.38495,335.98193,0,0,0,0,0,0,0,0,0,0,0,0,
194,425.16671142659885,3.4148998,,,,,,,,,,,0,0,0,751.83496,751.83496,833.27246,0,0,0,0,0,0,0,0,0,0,0,0,
195,345.1192269189783,3.4267502,,,,,,,,,,,0,0,0,0,0,0,579.3806,625.26495,584.4549,0,0,0,0,0,0,0,0,0,
196,379.0707058213863,3.4395835,,,,,,,,,,,0,0,0,991.1748,991.1748,977.624,0,0,0,0,0,0,0,0,0,584.5351,499.90945,496.79016,
197,269.04562482509033,3.45255,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.3112,286.8417,333.3611,
198,299.1136355336094,3.456189,,,,,,,,,,,0,0,0,0,0,0,668.8818,750.6881,699.42957,0,0,0,0,0,0,0,0,0,
199,355.1401088319578,3.4643612,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680.544,640.5502,606.8287,
200,329.0877429536602,3.5077775,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,809.22955,659.4988,873.7422,0,0,0,
201,177.01934701169043,3.5148833,,,,,,,,,,,0,0,0,368.57455,368.57455,367.94244,0,0,0,0,0,0,0,0,0,0,0,0,
202,623.1616551123036,3.5391386,,,,,,,,,,,0,0,0,515.4633,515.4633,472.3048,0,0,0,0,0,0,0,0,0,931.274,783.53455,745.9105,
203,707.1826717709147,3.5502892,,,,,,,,,,,0,0,0,0,0,0,36228.168,28883.395,25926.254,0,0,0,0,0,0,0,0,0,
204,745.1343266595189,3.5502892,,,,,,,,,,,0,0,0,0,0,0,810.0169,605.39935,587.41974,0,0,0,0,0,0,0,0,0,
205,729.1644756409755,3.5503166,,,,,,,,,,,0,0,0,0,0,0,10826.468,9196.269,8720.097,0,0,0,0,0,0,0,0,0,
206,191.0561469835762,3.556122,,,,,,,,,,,0,0,0,1557.2131,1557.2131,1572.7203,48168.0,48708.23,50865.293,0,0,0,0,0,0,0,0,0,
207,353.0879027125725,3.5562553,,,,,,,,,,,0,0,0,0,0,0,85889.42,86669.54,88093.75,0,0,0,0,0,0,0,0,0,
208,193.08697225642163,3.580839,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002.04297,914.4004,945.6651,
209,313.0927594435798,3.584589,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1619.283,1372.8239,1685.3356,0,0,0,
210,505.0270502285037,3.5862277,,,,,,,,,,,0,0,0,0,0,0,724.1071,802.4629,756.9499,0,0,0,0,0,0,0,0,0,
211,375.06981232907674,3.5882444,,,,,,,,,,,0,0,0,0,0,0,8246.729,8406.659,8470.916,0,0,0,696.479,642.32434,859.3899,0,0,0,
212,151.03993860769086,3.596461,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,360.20547,350.55942,480.67856,0,0,0,
213,421.07506022857723,3.603689,,,,,,,,,,,0,0,0,0,0,0,2980.5518,2982.0967,3090.183,0,0,0,0,0,0,0,0,0,
214,135.04518050878335,3.6311166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,310.89078,360.81577,361.10245,0,0,0,0,0,0,
215,179.0349622676876,3.6386366,,,,,,,,,,,0,0,0,2446.6885,2446.6885,2833.5542,0,0,0,1132.8842,1143.2524,1162.4231,0,0,0,764.4417,665.6824,597.79114,
216,411.04639321969404,3.6391222,,,,,,,,,,,0,0,0,0,0,0,1926.3975,1923.8792,2324.4683,0,0,0,0,0,0,0,0,0,
217,443.19223046157305,3.6953278,,,,,,,,,,,0,0,0,422.29816,422.29816,425.65912,0,0,0,0,0,0,0,0,0,1380.7605,1206.4838,1234.1252,
218,353.0877875778044,3.7722223,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,10295.23,8879.262,11456.006,0,0,0,
219,145.02948594556298,3.7769444,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3768.8967,4066.476,4139.123,0,0,0,415.17538,371.5899,364.04602,
220,393.0804383811853,3.7782192,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2168.245,2164.136,2228.3035,525.8432,484.78375,594.4068,0,0,0,
221,187.04018388583725,3.77835,,,,,,,,,,,0,0,0,0,0,0,0,0,0,470.9252,474.0952,456.68484,0,0,0,0,0,0,
222,651.1933652133994,3.7844,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1609.062,1493.7992,1347.4008,0,0,0,0,0,0,
223,325.09296451400206,3.7890346,,,,,,,,,,,0,0,0,3491.4973,3491.4973,3510.5151,853.69586,689.0999,799.3775,44260.44,46462.402,48034.1,4588.2847,4258.101,5232.6226,5239.616,4728.693,4752.9844,
224,163.04001582688582,3.7957277,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1006.84827,933.8082,1119.3752,0,0,0,
225,361.0696237977341,3.801922,,,,,,,,,,,0,0,0,0,0,0,0,0,0,652.0171,670.7204,643.26984,0,0,0,0,0,0,
226,425.1664036352818,3.8067112,,,,,,,,,,,0,0,0,772.3914,772.3914,733.0792,0,0,0,0,0,0,0,0,0,0,0,0,
227,477.16111050407295,3.930939,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.35703,294.01486,292.68375,
228,611.1617835747882,3.956187,,,,,,,,,,,0,0,0,379.13358,379.13358,353.22327,0,0,0,279.63797,265.4638,254.17375,0,0,0,937.88464,810.2707,729.3617,
229,253.0754602192633,3.9610999,,,,,,,,,,,0,0,0,233.75655,233.75655,236.81873,0,0,0,0,0,0,0,0,0,0,0,0,
230,293.1605634628282,3.96155,,,,,,,,,,,0,0,0,0,0,0,235.28963,175.33337,212.85796,0,0,0,0,0,0,0,0,0,
231,339.1661875796786,3.967411,,,,,,,,,,,0,0,0,0,0,0,3182.6138,2635.7253,3173.9963,0,0,0,0,0,0,0,0,0,
232,449.203142739714,3.967472,,,,,,,,,,,0,0,0,0,0,0,710.8113,549.41376,674.02625,0,0,0,0,0,0,0,0,0,
233,387.1332067485826,3.9739778,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,770.0891,670.1676,887.0659,0,0,0,
234,403.1977900908466,3.9792166,,,,,,,,,,,0,0,0,0,0,0,296.7358,254.59544,280.89627,0,0,0,0,0,0,0,0,0,
235,449.10858311054244,4.0073276,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072.4379,970.02545,985.9528,
236,323.13486621278463,4.051036,,,,,,,,,,,0,0,0,760.47595,760.47595,716.8483,653.04675,581.65204,662.42285,1117.2642,1072.1078,1084.0675,907.06305,752.5799,966.21564,489.83917,458.82538,456.10904,
237,717.2606890590591,4.0721893,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.79663,288.54166,272.11945,
238,451.0777831739689,4.0969424,,,,,,,,,,,0,0,0,415.17188,415.17188,1224.7709,852.1885,920.94324,1171.4174,1215.4008,1248.8651,1377.654,1254.7921,1133.0579,1179.78,409.11908,398.80746,395.67432,
239,461.10649551452474,4.113043,,,,,,,,,,,0,0,0,4044.4524,4044.4524,4181.6406,0,0,0,4227.6104,4420.5493,4628.7925,3725.3826,3671.2183,4242.226,1603.9264,1708.5353,1809.5737,
240,805.2557130405118,4.1602054,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185.9371,963.61206,870.70294,
241,809.227310054637,4.167388,,,,,,,,,,,0,0,0,6285.932,6285.932,5993.128,4384.9727,3240.0188,3206.3193,5974.0815,5165.0493,4793.157,3922.4895,2557.0742,3168.855,9191.629,7849.5938,7654.806,
242,493.0441962777111,4.168428,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,444.3081,418.12015,464.7033,0,0,0,
243,429.0959271530277,4.1687007,,,,,,,,,,,0,0,0,3287.7913,3287.7913,4203.7305,2147.787,1953.8344,2303.2124,2174.765,2137.4146,2301.106,1534.9756,1138.899,1481.7341,4485.541,4323.79,4352.7246,
244,787.2454633780737,4.173361,,,,,,,,,,,0,0,0,27971.543,27971.543,26240.473,12750.881,8880.13,9233.211,15639.424,13279.997,12356.87,8338.474,4516.0356,6463.4775,62239.027,49288.297,47100.953,
245,411.1297460084667,4.174289,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,726.275,587.5223,723.5367,0,0,0,
246,823.2216762310014,4.1797776,,,,,,,,,,,0,0,0,0,0,0,0,0,0,594.806,474.22043,444.9033,382.55972,230.63782,288.33212,0,0,0,
247,456.1152679536389,4.2143,,,,,,,,,,,0,0,0,1381.7825,1381.7825,1196.8031,0,0,0,0,0,0,0,0,0,0,0,0,
248,761.2298951515904,4.223811,,,,,,,,,,,0,0,0,1309.1051,1309.1051,1251.5431,6043.759,4732.704,4294.1797,0,0,0,0,0,0,2387.8167,1795.4257,1736.9288,
249,367.103509005587,4.2393947,,,,,,,,,,,0,0,0,2425.3352,2425.3352,2391.0312,16101.096,15978.982,15274.812,0,0,0,0,0,0,2970.0476,2651.7134,2831.1003,
250,721.1979996421716,4.267789,,,,,,,,,,,0,0,0,0,0,0,2359.8926,1813.1534,1515.7927,0,0,0,0,0,0,0,0,0,
251,367.1398783056191,4.2735,,,,,,,,,,,0,0,0,0,0,0,0,0,0,184.38052,195.85037,200.06195,0,0,0,0,0,0,
252,747.2137982164636,4.28457,,,,,,,,,,,0,0,0,4944.2383,4944.2383,5276.67,5957.196,4505.374,4826.978,0,0,0,0,0,0,408.20776,288.17334,309.34186,
253,769.1964853493024,4.308394,,,,,,,,,,,0,0,0,789.57263,789.57263,774.9623,0,0,0,0,0,0,0,0,0,0,0,0,
254,707.1832889574181,4.3201776,,,,,,,,,,,0,0,0,1082.6678,1082.6678,1118.8369,0,0,0,0,0,0,0,0,0,0,0,0,
255,173.04554536652998,4.320656,,,,,,,,,,,0,0,0,1360.3525,1360.3525,1377.0533,2496.5132,2545.3884,2454.0024,0,0,0,0,0,0,0,0,0,
256,327.1085762684793,4.3221555,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1499.2013,1233.2728,1526.5706,0,0,0,
257,451.07761619530817,4.324478,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.62897,667.8046,641.6519,
258,179.03497492186958,4.33248,,,,,,,,,,,0,0,0,905.82684,905.82684,929.24457,1657.1409,1619.8407,1507.7976,0,0,0,0,0,0,0,0,0,
259,375.06971116091745,4.335425,,,,,,,,,,,0,0,0,1711.0175,1711.0175,1661.2931,3509.286,3640.8286,3311.5923,0,0,0,0,0,0,0,0,0,
260,443.0569124693142,4.344778,,,,,,,,,,,0,0,0,0,0,0,631.3775,662.4634,630.787,0,0,0,0,0,0,0,0,0,
261,251.05946085858912,4.35755,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,817.0526,698.9046,901.5378,0,0,0,
262,411.0461461348253,4.360905,,,,,,,,,,,0,0,0,0,0,0,360.59442,369.71686,327.60928,0,0,0,0,0,0,0,0,0,
263,353.0878174323872,4.3661194,,,,,,,,,,,0,0,0,17737.148,17737.148,18155.596,31036.654,31443.432,30481.752,0,0,0,4090.808,4346.2734,5746.524,906.07,592.48627,864.8869,
264,438.06575628835157,4.384978,,,,,,,,,,,0,0,0,411.32767,411.32767,306.88058,0,0,0,0,0,0,0,0,0,0,0,0,
265,601.177419963463,4.409856,,,,,,,,,,,0,0,0,752.74146,752.74146,758.6444,0,0,0,311.68973,319.02948,298.9785,1001.3426,773.66595,994.5873,1133.0154,942.91547,915.38684,
266,591.1487315177113,4.412967,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.43347,264.59897,277.2903,
267,207.06626140177195,4.4247556,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.38235,358.983,324.22693,
268,325.0929088878766,4.4398665,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,713.6348,533.46173,652.67676,0,0,0,
269,351.1086480412246,4.492743,,,,,,,,,,,0,0,0,1282.2349,1282.2349,1363.09,409.30438,374.17224,400.83917,969.1244,1006.0313,957.9662,1081.4335,797.8482,1017.63403,1430.0955,1233.737,1292.7516,
270,311.0770924460961,4.4999332,,,,,,,,,,,0,0,0,0,0,0,227.73625,184.2953,208.17229,0,0,0,0,0,0,0,0,0,
271,403.1973710852914,4.5045333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,435.54602,356.1272,450.70224,0,0,0,
272,349.187172994803,4.5115724,,,,,,,,,,,0,0,0,0,0,0,359.25952,300.54434,329.126,0,0,0,0,0,0,0,0,0,
273,451.2186986014968,4.54005,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,477.54538,373.54123,536.2726,0,0,0,
274,405.2130121931738,4.5459228,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,335.91434,274.07568,392.71317,0,0,0,
275,555.171994025064,4.552476,,,,,,,,,,,0,0,0,2879.2737,2879.2737,2987.0903,605.2259,569.76843,545.0919,0,0,0,0,0,0,8314.528,7087.77,7333.4253,
276,449.2028413978361,4.55617,,,,,,,,,,,0,0,0,0,0,0,0,0,0,226.12828,214.81442,190.28143,537.80084,409.8166,560.52435,196.59183,170.42137,194.89912,
277,623.1595440721295,4.566222,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779.7622,638.90894,670.81055,
278,264.1274021184416,4.5838666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.0181,274.2535,216.68863,
279,409.1140679032703,4.623086,,,,,,,,,,,0,0,0,414.91275,414.91275,475.26913,0,0,0,0,0,0,0,0,0,493.82425,470.87582,523.36456,
280,385.1142954194352,4.6543612,,,,,,,,,,,0,0,0,466.85553,466.85553,491.67087,0,0,0,504.3869,544.4006,548.3713,0,0,0,559.3605,492.37897,499.7248,
281,691.1875613554242,4.6577554,,,,,,,,,,,0,0,0,0,0,0,708.8337,599.6173,550.1777,0,0,0,0,0,0,0,0,0,
282,419.09826003280705,4.6763134,,,,,,,,,,,0,0,0,404.74463,404.74463,442.1971,0,0,0,0,0,0,0,0,0,1726.842,1494.4553,1529.3585,
283,353.08775187008763,4.692433,,,,,,,,,,,0,0,0,0,0,0,0,0,0,175.16489,181.56448,180.1263,0,0,0,521.6019,438.23395,445.09064,
284,397.0777728916631,4.700311,,,,,,,,,,,0,0,0,422.81262,422.81262,419.31616,684.37164,651.629,654.1658,270.3741,299.67023,299.536,0,0,0,491.18613,387.4107,402.39706,
285,395.1346118703293,4.7296906,,,,,,,,,,,0,0,0,620.159,620.159,585.40985,0,0,0,684.2431,631.8736,604.0966,3687.8083,3138.5203,3791.2231,1552.7727,1260.6997,1411.4552,
286,426.18016076710836,4.7372665,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071.1998,1013.24524,1094.6213,
287,181.0507081677163,4.750872,,,,,,,,,,,0,0,0,0,0,0,1726.2677,1660.8016,1491.8411,0,0,0,0,0,0,451.58362,423.7244,464.34534,
288,289.03289829824945,4.7527165,,,,,,,,,,,0,0,0,0,0,0,356.56274,361.2625,282.28275,0,0,0,0,0,0,0,0,0,
289,223.06111513027065,4.7585893,,,,,,,,,,,0,0,0,0,0,0,663.26276,582.31104,562.406,0,0,0,0,0,0,0,0,0,
290,119.05012944148983,4.758633,,,,,,,,,,,0,0,0,0,0,0,646.3648,658.6766,661.542,0,0,0,0,0,0,0,0,0,
291,163.04004403069845,4.758633,,,,,,,,,,,0,0,0,0,0,0,1264.7338,1315.8947,1255.6427,0,0,0,0,0,0,0,0,0,
292,437.14547866244743,4.770808,,,,,,,,,,,0,0,0,440.92484,440.92484,489.24222,0,0,0,0,0,0,0,0,0,439.2803,472.7915,509.67224,
293,373.1503733575708,4.7822556,,,,,,,,,,,0,0,0,0,0,0,281.86105,223.9961,237.94865,0,0,0,0,0,0,0,0,0,
294,499.145748503184,4.783586,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,338.72113,315.9747,439.34854,2502.2742,2328.1025,2375.5508,
295,487.14588893234895,4.7914386,,,,,,,,,,,0,0,0,399.86227,399.86227,463.7071,0,0,0,780.4284,686.0486,812.536,0,0,0,0,0,0,
296,359.07493783501315,4.802278,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074.5297,1086.5043,1131.0848,
297,491.2136891798853,4.8110223,,,,,,,,,,,0,0,0,0,0,0,0,0,0,183.46936,162.75412,166.1919,0,0,0,0,0,0,
298,337.0929764086155,4.8122525,,,,,,,,,,,0,0,0,688.38824,688.38824,739.60266,0,0,0,0,0,0,0,0,0,16668.94,15398.4,16250.22,
299,173.04565024061358,4.8130584,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,338.8357,330.3545,370.24225,3531.2405,3375.047,3603.2258,
300,675.1928374352317,4.8140893,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4308.965,4230.1426,4112.0337,
301,303.0186383483288,4.8592496,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,491.08728,424.84222,696.2008,0,0,0,
302,523.14575906937,4.8722134,,,,,,,,,,,0,0,0,568.34705,568.34705,606.26654,279.3186,279.0106,339.71445,0,0,0,0,0,0,834.1366,869.94165,930.2688,
303,447.2237920087363,4.890267,,,,,,,,,,,0,0,0,0,0,0,0,0,0,895.20233,849.10126,856.98517,0,0,0,174.86626,147.31833,159.98274,
304,591.1484910655796,4.92355,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,276.96353,181.62184,240.34766,0,0,0,
305,327.1087905890977,4.9294553,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1102.8384,945.9236,1185.806,0,0,0,
306,601.1775518156035,4.9312577,,,,,,,,,,,0,0,0,0,0,0,327.0347,239.38165,290.99304,0,0,0,1024.0293,799.5364,1068.7075,400.16843,306.45233,311.2705,
307,451.21861283721046,4.935289,,,,,,,,,,,0,0,0,338.55658,338.55658,355.9661,475.17203,357.35132,466.99973,524.9044,679.1775,672.0496,1390.5492,1336.2107,1761.4972,874.50305,767.9557,736.2318,
308,519.1720657210818,4.947083,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,723.6611,591.5048,749.77704,0,0,0,
309,349.18698552492214,4.949611,,,,,,,,,,,0,0,0,0,0,0,237.90213,213.60573,226.83669,0,0,0,0,0,0,0,0,0,
310,544.1823053805322,4.9773273,,,,,,,,,,,0,0,0,174.48712,174.48712,163.57237,0,0,0,0,0,0,0,0,0,0,0,0,
311,395.134723364538,4.981367,,,,,,,,,,,0,0,0,259.3896,259.3896,272.4633,0,0,0,243.79884,242.57321,241.95172,568.63306,443.0088,581.6859,0,0,0,
312,391.0802692321781,4.9850554,,,,,,,,,,,0,0,0,0,0,0,214.5005,211.27382,245.16133,0,0,0,0,0,0,0,0,0,
313,193.0506515742154,4.9909616,,,,,,,,,,,0,0,0,0,0,0,275.31784,251.11406,299.61697,0,0,0,0,0,0,0,0,0,
314,375.16624689761585,4.9968886,,,,,,,,,,,0,0,0,0,0,0,115.791695,83.07856,124.15692,0,0,0,0,0,0,0,0,0,
315,355.10358245552476,4.9993525,,,,,,,,,,,0,0,0,1088.7268,1088.7268,1088.8003,7086.097,6711.52,6862.5547,1608.922,1672.0697,1614.9812,768.8522,679.54095,908.7916,1084.6044,950.7551,1002.03094,
316,423.0911406903768,5.0027947,,,,,,,,,,,0,0,0,0,0,0,945.6618,868.1438,790.46844,0,0,0,0,0,0,0,0,0,
317,405.2133542358038,5.006172,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,243.31496,200.05974,238.64003,0,0,0,
318,369.08270557621586,5.083189,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,541.84436,498.83328,623.7291,0,0,0,
319,265.0714572498916,5.100017,,,,,,,,,,,0,0,0,0,0,0,0,0,0,240.085,283.11523,247.59639,0,0,0,0,0,0,
320,397.0754234589017,5.100717,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,216.65816,197.96465,218.09573,0,0,0,
321,329.0878605292714,5.104942,,,,,,,,,,,0,0,0,0,0,0,559.80255,578.7085,504.15375,0,0,0,2693.328,2328.6135,2952.0073,0,0,0,
322,325.09326589334665,5.105994,,,,,,,,,,,0,0,0,419.9853,419.9853,434.2191,0,0,0,0,0,0,0,0,0,0,0,0,
323,351.1297611468826,5.110839,,,,,,,,,,,0,0,0,0,0,0,3072.5103,2803.4568,3016.1853,0,0,0,7714.4707,6541.7095,8258.173,0,0,0,
324,419.1172462331731,5.113803,,,,,,,,,,,0,0,0,0,0,0,401.07462,394.9727,396.51483,0,0,0,899.80396,817.0074,1035.764,0,0,0,
325,409.0884547526448,5.124372,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,213.33614,169.19458,183.9299,0,0,0,
326,437.1454408854109,5.134714,,,,,,,,,,,0,0,0,269.66647,269.66647,310.5254,0,0,0,0,0,0,0,0,0,338.11945,359.24475,368.63223,
327,235.11882508879037,5.1388383,,,,,,,,,,,0,0,0,0,0,0,188.40494,178.7639,163.07187,0,0,0,0,0,0,0,0,0,
328,593.2446864557304,5.156117,,,,,,,,,,,0,0,0,110.6323,110.6323,120.04077,0,0,0,0,0,0,0,0,0,0,0,0,
329,567.1335377408564,5.163472,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694.85333,597.71155,590.9551,
330,307.13994390304794,5.168389,,,,,,,,,,,0,0,0,0,0,0,292.46265,254.81474,274.10275,0,0,0,0,0,0,0,0,0,
331,499.14565527566583,5.16935,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2988.7534,2668.1956,2748.7317,
332,799.2452926404867,5.187039,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.99783,269.3801,258.1591,
333,449.1081440791874,5.200933,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1622.2859,1394.7979,1864.797,0,0,0,
334,675.1928894524134,5.2383723,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1239.2589,677.0041,1041.2263,3866.4133,3143.6067,2967.7034,
