row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,POS_MeOH_t1_modified.mzXML Peak area,POS_MeOH_t2 _modified.mzXML Peak area,POS_MeOH_t3_modified.mzXML Peak area,POS_MAZ_21_t1_modified.mzXML Peak area,POS_MAZ_21_t2_modified.mzXML Peak area,POS_MAZ_21_t3_modified.mzXML Peak area,POS_MAZ_19_t1_modified.mzXML Peak area,POS_MAZ_19_t2_modified.mzXML Peak area,POS_MAZ_19_t3_modified.mzXML Peak area,POS_MAZ_18_t1_modified.mzXML Peak area,POS_MAZ_18_t2_modified.mzXML Peak area,POS_MAZ_18_t3_modified.mzXML Peak area,POS_MAZ_17_t1_modified.mzXML Peak area,POS_MAZ_17_t2_modified.mzXML Peak area,POS_MAZ_17_t3_modified.mzXML Peak area,POS_MAZ_16_t1_modified.mzXML Peak area,POS_MAZ_16_t2_modified.mzXML Peak area,POS_MAZ_16_t3_modified.mzXML Peak area,
670,598.2130713496013,8.195353,,,,,,,,,,,0,0,0,787.2772,623.2359,581.6213,0,0,0,792.96686,598.462,558.5487,0,0,0,632.4097,219.91454,252.39474,
671,581.1863716793127,8.195786,,,,,,,,,,,0,0,0,835.5219,715.08057,711.23224,0,0,0,672.2147,616.5194,604.1474,0,0,0,0,0,0,
672,603.1682904251622,8.196217,,,,,,,,,,,0,0,0,0,0,0,0,0,0,680.0,707.2453,753.43353,0,0,0,0,0,0,
673,319.58115711514665,8.201333,,,,,,,,,,,0,0,0,0,0,0,1584.6921,1568.265,1670.8441,0,0,0,0,0,0,0,0,0,
674,541.1702478306721,8.205911,,,,,,,,,,,0,0,0,0,0,0,46565.098,44090.633,44418.93,0,0,0,3176.1548,2790.898,3415.5984,0,0,0,
675,560.1445500035494,8.207238,,,,,,,,,,,0,0,0,0,0,0,539.78284,592.1911,625.0427,0,0,0,0,0,0,0,0,0,
676,275.0915384508151,8.20824,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,549.2854,526.05853,694.9188,1093.1854,906.98755,803.14404,
677,310.07081137776504,8.208887,,,,,,,,,,,0,0,0,864.9342,892.3109,839.5355,0,0,0,644.3601,843.3561,857.2925,0,0,0,501.17776,509.0255,280.6456,
678,191.14328312499092,8.21185,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629.79535,587.6733,570.5146,
679,371.2065158711432,8.21185,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026.1066,1801.1835,1806.7728,
680,393.1887079955386,8.21185,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738.7517,671.7753,718.0073,
681,1081.331689607434,8.213094,,,,,,,,,,,0,0,0,0,0,0,965.7066,784.80566,877.7274,0,0,0,0,0,0,0,0,0,
682,171.14908356313893,8.224395,,,,,,,,,,,0,0,0,631.64746,649.8674,618.70624,0,0,0,0,0,0,0,0,0,0,0,0,
683,595.1654074991822,8.232181,,,,,,,,,,,0,0,0,0,0,0,249.7292,263.0006,233.98949,0,0,0,3183.4119,3268.224,3858.873,0,0,0,
684,314.2147563506238,8.243914,,,,,,,,,,,0,0,0,3492.1177,3930.562,3572.9453,2786.9106,2946.1113,3688.223,4273.1807,3696.672,3785.1252,3189.346,4493.709,4326.1807,3930.9973,3431.9707,3346.2126,
685,209.1538028504192,8.247981,,,,,,,,,,,0,0,0,0,0,0,0,0,0,184.23691,286.4234,286.0775,0,0,0,1801.8562,1706.9497,1815.763,
686,282.0575535005058,8.257117,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,739.9521,842.3468,926.8097,0,0,0,
687,507.14944057984604,8.257117,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4880.357,4154.696,5121.194,0,0,0,
688,529.1314063117867,8.262939,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1006.92145,897.9443,1078.2953,0,0,0,
689,422.20219319142024,8.280395,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,352.00247,231.4472,299.93665,0,0,0,
690,752.2130540646849,8.282767,,,,,,,,,,,0,0,0,649.5086,644.6658,741.1509,0,0,0,0,0,0,0,0,0,0,0,0,
691,475.14226776505393,8.289023,,,,,,,,,,,0,0,0,0,0,0,1910.353,1662.1005,1732.7909,0,0,0,0,0,0,0,0,0,
692,435.1285925277982,8.291728,,,,,,,,,,,0,0,0,597.5868,548.70905,541.06287,12696.475,11160.792,12832.375,0,0,0,0,0,0,0,0,0,
693,457.11055694351745,8.294895,,,,,,,,,,,0,0,0,0,0,0,703.0422,617.3096,771.55383,0,0,0,0,0,0,0,0,0,
694,246.04703290513103,8.294929,,,,,,,,,,,0,0,0,0,0,0,1072.8424,1113.0579,1284.7705,0,0,0,0,0,0,0,0,0,
695,257.55504378226254,8.294929,,,,,,,,,,,0,0,0,0,0,0,659.8108,606.2761,636.25305,0,0,0,0,0,0,0,0,0,
696,309.09682593709914,8.306595,,,,,,,,,,,0,0,0,0,0,0,502.03152,414.4647,514.3176,0,0,0,0,0,0,0,0,0,
697,573.1594875592879,8.364917,,,,,,,,,,,0,0,0,335.6422,343.42075,355.3284,0,0,0,0,0,0,0,0,0,0,0,0,
698,287.05507865691294,8.373755,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,225.45462,284.17175,297.97467,0,0,0,
699,449.107882782175,8.3796,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,924.6955,928.24243,1107.9277,0,0,0,
700,471.0899059870629,8.385494,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,458.03625,506.01932,510.2607,0,0,0,
701,304.5400961831887,8.389539,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1012.44165,994.86053,890.4796,0,0,0,0,0,0,
702,415.23270768101196,8.391395,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,257.94894,227.17194,249.32253,0,0,0,
703,492.24400385258656,8.400145,,,,,,,,,,,0,0,0,0,0,0,537.8606,446.70273,427.23145,0,0,0,0,0,0,0,0,0,
704,304.20537620537164,8.400836,,,,,,,,,,,0,0,0,1638.794,1503.9133,1662.7085,1694.135,1534.5287,1728.1415,1761.3374,1947.6129,1642.904,1819.5132,1792.2192,1957.7789,2368.8616,1605.739,1344.3312,
705,227.16425484615377,8.405967,,,,,,,,,,,0,0,0,0,0,0,260.14194,263.17722,275.27933,0,0,0,0,0,0,0,0,0,
706,266.09139242171943,8.405967,,,,,,,,,,,0,0,0,0,0,0,224.74916,227.1799,222.0931,0,0,0,0,0,0,0,0,0,
707,475.21741018267045,8.411805,,,,,,,,,,,0,0,0,0,0,0,1091.4133,1015.156,946.95953,0,0,0,0,0,0,0,0,0,
708,497.1992852619739,8.411805,,,,,,,,,,,0,0,0,0,0,0,395.57886,394.9425,404.51297,0,0,0,0,0,0,0,0,0,
709,135.11695445962718,8.429222,,,,,,,,,,,0,0,0,0,0,0,334.79245,251.80139,299.05518,0,0,0,0,0,0,0,0,0,
710,193.0495041055204,8.462178,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3642.8433,3550.1802,4303.91,0,0,0,
711,625.1765407831966,8.464306,,,,,,,,,,,0,0,0,0,0,0,1014.6563,1031.3177,944.57416,0,0,0,0,0,0,0,0,0,
712,341.0711784842509,8.470183,,,,,,,,,,,0,0,0,0,0,0,251.22797,272.57852,239.99438,0,0,0,0,0,0,0,0,0,
713,237.18484348437576,8.470567,,,,,,,,,,,0,0,0,184.00412,142.55243,179.11049,0,0,0,0,0,0,0,0,0,0,0,0,
714,427.1571489699757,8.473949,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,392.46533,372.63968,430.1905,0,0,0,
715,277.1068757637933,8.47883,,,,,,,,,,,0,0,0,202.50314,173.84258,218.45378,0,0,0,0,0,0,0,0,0,210.31288,211.87541,209.2538,
716,422.20222597976027,8.47976,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,350.7724,212.02837,312.79404,0,0,0,
717,191.0703141056128,8.497995,,,,,,,,,,,0,0,0,550.997,499.4089,489.27402,335.01376,303.8217,298.7428,888.5017,931.95135,919.49866,5452.1436,4735.8516,5824.9385,366.85007,324.024,337.6979,
718,386.1287403702977,8.5196085,,,,,,,,,,,0,0,0,174.46724,173.55156,170.47679,0,0,0,0,0,0,0,0,0,457.8548,373.53348,370.61328,
719,524.1761492117006,8.529975,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1361.575,933.82666,1264.5005,454.78455,391.80313,399.45947,
720,345.0968463245567,8.531655,,,,,,,,,,,0,0,0,259.51984,259.85355,241.1855,0,0,0,0,0,0,2102.4856,1914.4717,2441.0537,652.3443,662.8003,644.452,
721,503.19140736311266,8.533301,,,,,,,,,,,0,0,0,191.50854,198.2082,169.78427,298.06628,307.02884,257.65906,238.32263,210.9801,201.97182,0,0,0,0,0,0,
722,529.1314202520081,8.53423,,,,,,,,,,,0,0,0,308.36844,253.29451,254.92242,0,0,0,246.9483,252.25496,258.7849,2522.4978,2128.7236,2631.318,730.0041,664.87463,710.4419,
723,525.1742456896641,8.534783,,,,,,,,,,,0,0,0,0,0,0,145.26999,157.79977,138.61224,0,0,0,0,0,0,0,0,0,
724,273.0522744165872,8.538244,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,217.84372,249.1618,261.83105,0,0,0,
725,282.0573960699248,8.538244,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,315.14487,352.8208,444.79327,0,0,0,
726,421.11302638254705,8.574477,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.43027,438.99124,425.98645,
727,593.1629870867324,8.581783,,,,,,,,,,,0,0,0,0,0,0,1528.7958,1413.5146,1633.2938,0,0,0,0,0,0,0,0,0,
728,571.1812816263046,8.5876,,,,,,,,,,,0,0,0,0,0,0,19068.691,15646.084,19134.975,0,0,0,0,0,0,0,0,0,
729,334.5865947169196,8.593366,,,,,,,,,,,0,0,0,0,0,0,1109.718,1025.8591,1205.7085,0,0,0,0,0,0,0,0,0,
730,463.15954063353564,8.596484,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,862.7121,698.3085,910.25806,0,0,0,
731,191.14304522658202,8.598637,,,,,,,,,,,0,0,0,1751.3597,1720.9347,1645.8175,0,0,0,0,0,0,0,0,0,1760.061,1589.1895,1577.4984,
732,209.1536139368258,8.598637,,,,,,,,,,,0,0,0,3033.991,3434.564,3240.5486,0,0,0,0,0,0,0,0,0,3373.8914,3078.8499,3132.6428,
733,371.2063260706747,8.598637,,,,,,,,,,,0,0,0,2210.4573,2052.848,2032.6696,0,0,0,0,0,0,0,0,0,2277.6436,2005.6929,2032.3541,
734,393.1881681024893,8.598637,,,,,,,,,,,0,0,0,1154.5989,1187.4692,1293.5089,0,0,0,0,0,0,0,0,0,1272.414,1236.0522,1304.6714,
735,590.15549863578,8.5992,,,,,,,,,,,0,0,0,0,0,0,270.0072,222.8501,331.1008,0,0,0,0,0,0,0,0,0,
736,388.2327296117491,8.599495,,,,,,,,,,,0,0,0,420.0958,333.13995,321.9663,0,0,0,0,0,0,0,0,0,0,0,0,
737,133.10131465730424,8.601573,,,,,,,,,,,0,0,0,886.1896,963.087,837.58093,0,0,0,0,0,0,0,0,0,816.3615,686.7001,709.4888,
738,137.09588886630962,8.605416,,,,,,,,,,,0,0,0,731.1444,766.74023,728.0254,0,0,0,0,0,0,0,0,0,0,0,0,
739,703.2233772228418,8.606667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,255.83197,246.99774,269.04153,0,0,0,0,0,0,
740,623.1739812354509,8.619933,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,214.763,187.96397,234.17435,0,0,0,
741,601.1915432590456,8.62122,,,,,,,,,,,0,0,0,0,0,0,593.5735,615.3065,554.1434,0,0,0,1394.829,1148.1006,1531.1815,0,0,0,
742,479.1186132679084,8.633045,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651.78766,591.2373,623.36475,
743,501.10075199184047,8.633045,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.83372,154.93082,175.0283,
744,157.12218916913625,8.649272,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,671.6025,629.84595,702.75073,0,0,0,
745,422.202050307246,8.649272,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,829.126,554.2348,730.25995,0,0,0,
746,427.15748355791237,8.649272,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,707.17,658.70496,817.4095,0,0,0,
747,231.07014737978616,8.6551,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,244.23886,231.61017,310.91602,0,0,0,
748,139.11165809756352,8.655184,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,215.90977,316.32355,373.30746,0,0,0,
749,386.1287941291543,8.655432,,,,,,,,,,,0,0,0,357.23587,324.07794,288.82993,193.04794,184.02924,212.12099,0,0,0,0,0,0,677.77,625.8075,575.6054,
750,415.1025755907167,8.673873,,,,,,,,,,,0,0,0,0,0,0,201.5283,200.44846,190.81049,0,0,0,152.44357,182.05852,258.74966,0,0,0,
751,556.168653209001,8.698244,,,,,,,,,,,0,0,0,274.4878,316.6801,279.5173,0,0,0,0,0,0,0,0,0,1330.6637,1117.1136,1144.5328,
752,294.173341487546,8.714911,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631.5899,684.2659,674.1443,
753,451.15990807805764,8.718631,,,,,,,,,,,0,0,0,271.08197,255.38467,223.1783,0,0,0,0,0,0,0,0,0,447.86133,403.8491,360.73776,
754,573.1963954710671,8.725589,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2300.3953,1910.3263,2631.9736,0,0,0,
755,443.70863748253555,8.757422,,,,,,,,,,,0,0,0,505.846,542.85443,633.496,0,0,0,0,0,0,0,0,0,0,0,0,
756,275.0913942931607,8.760806,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,436.6562,271.40332,307.11896,0,0,0,
757,475.14232276468897,8.782554,,,,,,,,,,,0,0,0,15618.678,14514.692,13872.342,0,0,0,609.1777,657.8747,698.42847,0,0,0,13126.266,11836.709,11716.348,
758,949.2754988167568,8.782811,,,,,,,,,,,0,0,0,2401.651,2297.2268,2395.1438,0,0,0,0,0,0,0,0,0,2155.5193,1979.0157,2059.0964,
759,486.1275890137854,8.7866335,,,,,,,,,,,0,0,0,501.3525,533.88696,518.7741,0,0,0,0,0,0,0,0,0,0,0,0,
760,494.1156605498299,8.788672,,,,,,,,,,,0,0,0,1745.0382,1980.08,2015.6497,0,0,0,0,0,0,0,0,0,1441.9183,1482.2993,1579.356,
761,310.0705888462724,8.790067,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,315.5086,283.37674,337.04184,0,0,0,
762,603.1689967506628,8.790067,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,401.7021,343.1832,475.20392,0,0,0,
763,598.2125394035411,8.801795,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,443.1687,259.1463,338.90466,0,0,0,
764,519.1138786782196,8.80545,,,,,,,,,,,0,0,0,0,0,0,0,0,0,241.80727,265.28363,255.8954,0,0,0,0,0,0,
765,227.12781494161231,8.808223,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.42108,360.13345,359.72083,
766,752.2137048361511,8.8389225,,,,,,,,,,,0,0,0,0,0,0,778.3867,600.82306,708.26697,0,0,0,0,0,0,0,0,0,
767,560.175698823696,8.84335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.55298,168.06712,177.88828,
768,475.217300881571,8.844783,,,,,,,,,,,0,0,0,0,0,0,720.5736,682.1191,653.5171,0,0,0,0,0,0,0,0,0,
769,422.20205235338364,8.854201,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,431.47156,258.55585,354.74405,0,0,0,
770,427.1571541645974,8.854201,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,380.7802,356.05496,489.26514,0,0,0,
771,571.1806985147932,8.854201,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,785.7539,631.7055,873.94965,0,0,0,
772,255.06532105187722,8.880323,,,,,,,,,,,0,0,0,378.7004,294.18994,253.22818,0,0,0,374.62756,359.82755,350.60782,0,0,0,527.94867,430.25433,359.41034,
773,294.17360354720824,8.884328,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416.8446,417.67435,466.28055,
774,353.070894122909,8.913589,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.45264,316.23807,334.1075,
775,684.2131091150936,8.913589,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.92203,343.52948,304.18597,
776,535.107675017483,8.930434,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,297.93848,282.96365,343.94,0,0,0,
777,498.16350685205435,8.956811,,,,,,,,,,,0,0,0,256.13257,341.60358,346.37677,0,0,0,0,0,0,0,0,0,0,0,0,
778,237.18483613196545,8.997639,,,,,,,,,,,0,0,0,465.4565,468.90646,393.56378,0,0,0,0,0,0,0,0,0,0,0,0,
779,439.23017534898025,8.997639,,,,,,,,,,,0,0,0,216.29605,211.36516,210.76173,0,0,0,0,0,0,0,0,0,0,0,0,
780,309.09710280086074,9.001467,,,,,,,,,,,0,0,0,559.93536,548.1624,532.2796,0,0,0,936.04224,980.2113,986.9216,0,0,0,0,0,0,
781,521.1288646622276,9.003384,,,,,,,,,,,0,0,0,0,0,0,295.07938,253.49083,292.96417,0,0,0,0,0,0,0,0,0,
782,547.1809604277511,9.010264,,,,,,,,,,,0,0,0,641.27734,663.1665,612.28265,0,0,0,355.4583,346.0477,339.56085,0,0,0,0,0,0,
783,459.2224536620825,9.026973,,,,,,,,,,,0,0,0,0,0,0,333.08673,346.64404,299.91028,0,0,0,0,0,0,0,0,0,
784,543.149546503795,9.047928,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,495.81177,533.1236,798.8375,0,0,0,
785,147.04402799587805,9.056958,,,,,,,,,,,0,0,0,538.4313,523.53467,484.9132,0,0,0,1054.8389,1500.0737,1093.8517,0,0,0,0,0,0,
786,469.14700913765637,9.057761,,,,,,,,,,,0,0,0,0,0,0,0,0,0,345.41956,347.85184,318.78333,0,0,0,0,0,0,
787,559.1812936250927,9.092822,,,,,,,,,,,0,0,0,0,0,0,0,0,0,643.6421,725.05536,642.3504,0,0,0,0,0,0,
788,781.2494923480771,9.094628,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.75476,160.23582,144.1783,
789,175.14838798951988,9.098705,,,,,,,,,,,0,0,0,0,0,0,0,0,0,315.03952,399.10406,341.2023,0,0,0,0,0,0,
790,611.1752613571625,9.100545,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,213.64339,165.2934,231.23969,0,0,0,
791,481.07767251131145,9.11225,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.89227,370.56503,321.3196,
792,415.1025513755539,9.112272,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,203.642,272.3522,443.05743,0,0,0,
793,399.23761503368354,9.118144,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,652.9097,553.6126,673.95593,0,0,0,
794,459.0956759193896,9.124,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374.8903,1304.6719,1217.7601,
795,419.13378448423464,9.183201,,,,,,,,,,,0,0,0,95619.414,93126.414,86483.164,33167.59,31279.648,29524.76,75578.25,80059.97,75531.7,51351.043,47364.676,54538.58,56866.57,53890.426,48892.273,
796,401.1232329630722,9.183206,,,,,,,,,,,0,0,0,3545.5684,3382.1677,3305.381,1241.4203,1190.1564,1132.6843,2855.2925,3216.516,3173.5098,1930.7426,1830.399,2184.9038,2147.4946,2118.5762,1931.2649,
797,239.0703181616469,9.184251,,,,,,,,,,,0,0,0,3402.721,3205.2083,3186.8584,0,0,0,2838.2537,2850.8267,2788.0776,1970.349,1775.7073,2039.9872,2061.3005,1838.8208,1851.3092,
798,257.0808140428333,9.184928,,,,,,,,,,,0,0,0,890.00824,821.9764,752.3357,0,0,0,0,0,0,0,0,0,0,0,0,
799,238.0495596470556,9.185506,,,,,,,,,,,0,0,0,3255.765,3636.4626,3715.728,2236.1973,2542.5237,2743.3677,3308.478,3665.765,3906.548,2917.6592,3344.3555,3571.0886,2701.519,2817.8826,3109.484,
800,438.1075154404379,9.186712,,,,,,,,,,,0,0,0,1864.6912,2012.8535,2050.662,1040.5087,1061.9845,1191.2659,0,0,0,1392.5768,1501.3243,1667.5686,1377.6709,1430.9274,1425.8176,
801,441.1156900687769,9.187819,,,,,,,,,,,0,0,0,2011.0599,2093.7383,2289.0173,1796.2792,1751.5845,1743.572,2424.6733,2280.4207,2723.7666,1913.3658,2181.4827,2204.096,1534.5272,1651.9789,1687.303,
802,249.55755040111634,9.1971655,,,,,,,,,,,0,0,0,2135.811,2138.5742,2250.838,1535.4642,1557.2592,1602.5507,2148.9558,2275.142,2400.1616,1973.9471,2030.6152,2221.3184,1854.6348,1734.4637,1790.0935,
803,457.2071358622101,9.211922,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553.4633,613.2501,594.7421,
804,515.1549049311816,9.2305,,,,,,,,,,,0,0,0,419.79794,405.93518,377.4995,0,0,0,0,0,0,0,0,0,1598.3796,1461.7747,1398.5166,
805,258.56288360703775,9.236076,,,,,,,,,,,0,0,0,564.58984,621.6682,658.3054,0,0,0,0,0,0,711.86206,591.33936,803.9402,446.36703,556.8698,546.7986,
806,175.1482835930931,9.268194,,,,,,,,,,,0,0,0,0,0,0,0,0,0,533.61456,592.94904,600.8118,0,0,0,0,0,0,
807,193.15886887946394,9.268194,,,,,,,,,,,0,0,0,0,0,0,0,0,0,921.16974,944.2415,935.5881,0,0,0,0,0,0,
808,476.2492061221889,9.268194,,,,,,,,,,,0,0,0,0,0,0,0,0,0,488.22833,332.49063,398.96918,0,0,0,0,0,0,
809,459.2228386809916,9.272117,,,,,,,,,,,0,0,0,0,0,0,329.01303,349.63144,278.34793,0,0,0,0,0,0,0,0,0,
810,719.2183902621874,9.282972,,,,,,,,,,,0,0,0,336.3721,322.28473,323.57196,0,0,0,0,0,0,0,0,0,576.7654,553.17236,580.40137,
811,478.26481656906367,9.285639,,,,,,,,,,,0,0,0,0,0,0,0,0,0,549.95,411.53043,481.28506,0,0,0,0,0,0,
812,237.18489617283967,9.299944,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,507.3416,466.15585,623.52527,0,0,0,
813,353.0712622697693,9.316844,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.244,308.08212,317.72598,
814,667.1867965009427,9.316844,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.46072,355.72858,329.1642,
815,684.2131570578858,9.316844,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614.7718,427.71893,419.317,
816,425.05349026248274,9.342055,,,,,,,,,,,0,0,0,281.95993,242.92029,258.2909,0,0,0,0,0,0,0,0,0,0,0,0,
817,509.20136687765876,9.371105,,,,,,,,,,,0,0,0,299.5039,271.54828,255.51154,0,0,0,0,0,0,0,0,0,0,0,0,
818,557.1655400852654,9.371175,,,,,,,,,,,0,0,0,21587.967,21838.645,20558.27,0,0,0,3945.6318,4039.424,3823.19,0,0,0,12657.136,12232.251,11814.586,
819,318.57363993358376,9.376895,,,,,,,,,,,0,0,0,232.8555,247.74364,207.6618,0,0,0,0,0,0,0,0,0,0,0,0,
820,307.0655255885709,9.379011,,,,,,,,,,,0,0,0,462.20224,459.0821,500.02203,0,0,0,0,0,0,0,0,0,251.11565,283.45514,308.6805,
821,576.139285191898,9.382649,,,,,,,,,,,0,0,0,234.56593,266.7983,263.1025,0,0,0,0,0,0,0,0,0,0,0,0,
822,579.1474854811981,9.384788,,,,,,,,,,,0,0,0,718.7905,797.2777,903.95294,0,0,0,431.66327,402.77985,466.64276,0,0,0,625.42505,673.0267,759.18146,
823,752.2139277340424,9.406028,,,,,,,,,,,0,0,0,341.7667,282.79608,258.76065,0,0,0,0,0,0,0,0,0,0,0,0,
824,548.1607206026757,9.442355,,,,,,,,,,,0,0,0,0,0,0,1003.4637,820.28796,926.44324,0,0,0,0,0,0,0,0,0,
825,579.1832937136736,9.4525385,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,942.4731,988.1675,1046.0388,0,0,0,
826,318.5917685683405,9.4760895,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,601.81055,599.3641,675.7249,0,0,0,
827,327.5969542359815,9.4760895,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,318.50998,334.76678,402.24786,0,0,0,
828,1113.3953381411463,9.4760895,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,573.2648,452.86972,600.1828,0,0,0,
829,463.1599107782308,9.481514,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1592.2512,1315.3884,1706.8815,1893.7263,1695.5522,1652.3959,
830,557.2015266434054,9.487878,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,53806.367,48229.14,58046.14,0,0,0,
831,317.10204385275966,9.510449,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.19263,430.3581,490.28055,
832,515.1549021030148,9.5257,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1157.4688,518.7514,1202.5623,0,0,0,0,0,0,
833,239.0701003058666,9.549314,,,,,,,,,,,0,0,0,3741.868,3473.763,3264.8765,1261.209,1157.1392,1178.35,3009.5447,3241.7556,2999.0923,2633.7869,2270.1677,2393.4592,2186.5884,2040.2996,1934.823,
834,401.12319953820344,9.549314,,,,,,,,,,,0,0,0,3186.7869,3066.995,2807.98,1001.37317,941.3789,984.8113,2426.4783,2532.46,2468.7183,2222.2312,1928.2247,2217.5786,1784.1244,1659.7316,1651.2834,
835,419.13375340087174,9.549314,,,,,,,,,,,0,0,0,101738.484,96776.4,89813.17,34270.836,32311.225,30908.115,79741.055,85766.3,79903.81,73185.79,67264.64,70310.71,60434.38,56384.59,51828.54,
836,854.2865425214217,9.551509,,,,,,,,,,,0,0,0,1249.0968,1181.6818,1295.0768,886.258,762.43756,866.73376,1657.3247,1175.0079,1360.4485,0,0,0,1220.3882,937.9493,1067.4584,
837,438.1076708038149,9.553015,,,,,,,,,,,0,0,0,1898.5464,2038.5585,2028.4877,1212.5992,1154.2932,1261.4279,1775.7645,1926.8387,2070.551,0,0,0,1387.9541,1309.0852,1374.4993,
838,587.1755657122499,9.563788,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3515.078,3093.7148,3800.286,0,0,0,
839,238.04951306146017,9.567768,,,,,,,,,,,0,0,0,1791.3582,1918.7928,1834.9855,1327.4336,1266.6838,1360.5468,1696.1343,2055.276,2072.2896,1396.8239,1437.1328,1517.6265,0,0,0,
840,441.1155745811904,9.571111,,,,,,,,,,,0,0,0,0,0,0,817.7838,869.38873,816.5181,0,0,0,0,0,0,0,0,0,
841,249.55755243361202,9.577275,,,,,,,,,,,0,0,0,2248.4885,2276.3374,2392.6235,1814.4944,1568.5806,1715.2465,2458.3528,2412.486,2562.4658,1865.0168,1861.2444,1920.5016,1886.9736,1763.6654,1770.0367,
